fiscalDateEnding,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,symbol,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,reportedEPS,Sector,Industry
2011-12-31,54995000000.0,5713000000.0,1016000000.0,1056000000.0,864000000.0,1613000000.0,50051000000.0,32570000000.0,10959000000.0,2625000000.0,463000000.0,2625000000.0,1097000000.0,751000000.0,40000000.0,342000000.0,488000000.0,40520000000.0,5134000000.0,1444000000.0,,991000000.0,163000000.0,25895000000.0,,13034000000.0,828000000.0,11799000000.0,13197000000.0,560000000.0,1268000000.0,14385000000.0,2327000000.0,10055000000.0,9107000000.0,663368958.0,EXC,-2825000000,19063000000.0,21749000000,7305000000.0,4479000000,2338000000.0,,14583000000,10000000.0,-701000000.0,,701000000.0,36000000.0,203000000.0,1284000000.0,1386000000.0,3956000000,1457000000,701000000.0,0.0,2472000000.0,4657000000,6043000000.0,2499000000,4.16,ENERGY & TRANSPORTATION,ELECTRIC & OTHER SERVICES COMBINED
2010-12-31,52240000000.0,6398000000.0,1612000000.0,1642000000.0,806000000.0,1932000000.0,46119000000.0,29941000000.0,10064000000.0,2917000000.0,292000000.0,2625000000.0,15000000.0,717000000.0,30000000.0,325000000.0,763000000.0,38590000000.0,4240000000.0,1373000000.0,,599000000.0,0.0,25840000000.0,,12624000000.0,599000000.0,11614000000.0,12624000000.0,835000000.0,1102000000.0,13560000000.0,2327000000.0,9304000000.0,9006000000.0,661845411.0,EXC,6408000000,18644000000.0,12236000000,6627000000.0,4726000000,2407000000.0,,13918000000,1000000.0,-792000000.0,,792000000.0,0.0,312000000.0,1144000000.0,3006000000.0,4221000000,1658000000,792000000.0,0.0,2229000000.0,5013000000,8019000000.0,2563000000,4.06,ENERGY & TRANSPORTATION,ELECTRIC & OTHER SERVICES COMBINED
2009-12-31,49180000000.0,5441000000.0,2010000000.0,2050000000.0,757000000.0,1563000000.0,43719000000.0,27341000000.0,9023000000.0,2625000000.0,2625000000.0,2625000000.0,20000000.0,704000000.0,40000000.0,209000000.0,859000000.0,36453000000.0,4238000000.0,1345000000.0,,794000000.0,155000000.0,25448000000.0,,11385000000.0,639000000.0,10995000000.0,13611000000.0,411000000.0,1309000000.0,12640000000.0,2328000000.0,8134000000.0,8923000000.0,660000000.0,EXC,6403000000,17318000000.0,10915000000,5455000000.0,4750000000,2276000000.0,,10992000000,5000000.0,-654000000.0,,654000000.0,-117000000.0,427000000.0,996000000.0,2672000000.0,4419000000,1712000000,771000000.0,0.0,2869000000.0,5073000000,7745000000.0,2707000000,4.11,ENERGY & TRANSPORTATION,ELECTRIC & OTHER SERVICES COMBINED
2024-12-31,31334700000.0,1542700000.0,188200000.0,188200000.0,120800000.0,1012400000.0,29981400000.0,149700000.0,278000000.0,28372500000.0,9059600000.0,19312900000.0,772300000.0,772300000.0,,221300000.0,443400000.0,12467100000.0,3832200000.0,,1892100000.0,1043100000.0,1043099999.0,8944400000.0,46200000.0,7623000000.0,1043100000.0,6579900000.0,7623000000.0,2542500001.0,424400000.0,18867600000.0,16500000.0,16034900000.0,1100000.0,107300000.0,ROP,4878300000,7039200000.0,2160900000,2160900000.0,1996800000,2881500000.0,748100000.0,4405300000,,-259200000.0,,9800000.0,7039200000.0,,37100000.0,775700000.0,1967200000,417900000,259200000.0,1549300000.0,1505600000.0,1996800000,2752700000.0,1549300000,18.32,LIFE SCIENCES,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL"
2023-12-31,28167500000.0,1481400000.0,214300000.0,214300000.0,118600000.0,936300000.0,26875900000.0,119600000.0,268800000.0,25330900000.0,8212100000.0,17118800000.0,795700000.0,795700000.0,,164500000.0,407700000.0,10722700000.0,2963200000.0,,1714500000.0,499500000.0,542800000.0,8048900000.0,43300000.0,6330100000.0,499500000.0,5830600000.0,6330100000.0,653200000.0,415800000.0,17444800000.0,16800000.0,14816300000.0,1100000.0,106900000.0,ROP,4307200000,6177800000.0,1870600000,1870600000.0,1745200000,2562000000.0,646100000.0,3927900000,,-164700000.0,,164700000.0,6177800000.0,,35400000.0,719800000.0,1758900000,374700000,164700000.0,1368400000.0,1448400000.0,1923600000,2643400000.0,1384200000,16.71,LIFE SCIENCES,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL"
2022-12-31,26980800000.0,1932400000.0,792800000.0,792800000.0,111300000.0,816000000.0,25244500000.0,85300000.0,251300000.0,23976800000.0,8030700000.0,15946100000.0,535000000.0,535000000.0,,151300000.0,395400000.0,10943000000.0,2892500000.0,,1482200000.0,699200000.0,745600000.0,8326200000.0,46400000.0,6661700000.0,699200000.0,5962500000.0,6661700000.0,637000000.0,411200000.0,16037800000.0,17200000.0,13730700000.0,1100000.0,106100000.0,ROP,3752800000,5371800000.0,1619000000,1619000000.0,1524500000,2228300000.0,529800000.0,3370900000,,-192400000.0,192400000.0,192400000.0,5371800000.0,,37300000.0,612800000.0,4841100000,296400000,192400000.0,985600000.0,4540800000.0,5033500000,5646300000.0,4544700000,15.31,LIFE SCIENCES,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL"
2021-12-31,23713900000.0,2421100000.0,351500000.0,351500000.0,69200000.0,934700000.0,21513800000.0,82700000.0,245800000.0,19985400000.0,6509100000.0,13476300000.0,,,,136100000.0,369800000.0,12150100000.0,3121800000.0,,1205500000.0,799200000.0,840700000.0,9284500000.0,51400000.0,7921800000.0,799200000.0,7122600000.0,7921800000.0,2050800000.0,390100000.0,11563800000.0,17600000.0,9455600000.0,1100000.0,105500000.0,ROP,3407600000,4833800000.0,1426200000,1860400000.0,1241200000,2072000000.0,484800000.0,3550000000,,-234100000.0,-200000.0,233900000.0,5776400000.0,24900000.0,44000000.0,584400000.0,1379200000,226600000,234100000.0,805300000.0,1116500000.0,1613100000,2197500000.0,1152600000,15.0,LIFE SCIENCES,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL"
2020-12-31,24024800000.0,1752300000.0,308300000.0,308300000.0,165100000.0,1104700000.0,22537500000.0,127300000.0,317800000.0,20409100000.0,7168200000.0,13338400000.0,,,,114300000.0,386200000.0,13545000000.0,2444400000.0,177800000.0,1851100000.0,502000000.0,5700000.0,11362900000.0,65100000.0,9560800000.0,499400000.0,9061400000.0,9566500000.0,1734200000.0,443600000.0,10479800000.0,18000000.0,8546200000.0,1100000.0,104900000.0,ROP,2828300000,4022400000.0,1194100000,1984100000.0,1082900000,1745400000.0,382400000.0,3025400000,,-218900000.0,-400000.0,218500000.0,5522800000.0,-2900000.0,40600000.0,467400000.0,1137200000,187500000,218900000.0,673800000.0,1015500000.0,1355700000,1823100000.0,949700000,12.72,LIFE SCIENCES,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL"
2019-12-31,18108900000.0,1999500000.0,709700000.0,709700000.0,198600000.0,975100000.0,16376300000.0,139900000.0,334800000.0,15015200000.0,4667700000.0,10387300000.0,,,,97600000.0,390800000.0,8617000000.0,2397400000.0,162000000.0,1555500000.0,659000000.0,602200000.0,6472800000.0,56800000.0,5275300000.0,602200000.0,4673100000.0,5275300000.0,801400000.0,438400000.0,9491900000.0,18300000.0,7818000000.0,1100000.0,104100000.0,ROP,3140100000,4727700000.0,1587600000,1939700000.0,1328300000,1811800000.0,379700000.0,2634600000,,-186600000.0,-400000.0,186200000.0,6283800000.0,915600000.0,43100000.0,366800000.0,2185300000,417400000,186600000.0,1640000000.0,1798400000.0,2371500000,2738300000.0,1767900000,13.05,LIFE SCIENCES,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL"
2018-12-31,15249500000.0,1610700000.0,364400000.0,364400000.0,190800000.0,870200000.0,13586600000.0,128700000.0,312000000.0,13188900000.0,3842100000.0,9346800000.0,,,,80000000.0,101100000.0,7511000000.0,1448200000.0,165300000.0,707700000.0,1500000.0,0.0,5131700000.0,,4941700000.0,1500000.0,4940200000.0,4941700000.0,603500000.0,191500000.0,7738500000.0,18500000.0,6247700000.0,1100000.0,103400000.0,ROP,3279500000,5191200000.0,1911700000,1911700000.0,1396400000,1883100000.0,376900000.0,2517400000,,-182100000.0,182300000.0,182100000.0,5175500000.0,,49500000.0,317500000.0,1198400000,254000000,198000000.0,944400000.0,887300000.0,1380500000,1698000000.0,944400000,11.81,LIFE SCIENCES,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL"
2017-12-31,14316400000.0,1759400000.0,671300000.0,671327000.0,204900000.0,785296000.0,12543879000.0,142500000.0,316900000.0,12295500000.0,3475200000.0,8820300000.0,,,27000.0,97846000.0,,7452800000.0,2029400000.0,171100000.0,566447000.0,800944000.0,55000.0,5423440000.0,,5155500000.0,800900000.0,4354600000.0,5155555000.0,490945000.0,239172000.0,6863600000.0,18700000.0,5464571000.0,1000000.0,102493000.0,ROP,2864800000,4607500000.0,1742700000,1742675000.0,1210200000,1654600000.0,281100000.0,2221711000,,-180566000.0,34000.0,180600000.0,-1400000.0,5045000.0,49500000.0,295452000.0,1034700000,62900000,180566000.0,971772000.0,1110300000.0,1215300000,1510752000.0,971800000,9.41,LIFE SCIENCES,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL"
2016-12-31,14324900000.0,1776501000.0,757200000.0,757200000.0,181952000.0,749819000.0,12517806000.0,141318000.0,295173000.0,12303000000.0,3655843000.0,8647100000.0,,,,55851000.0,73503000.0,8536062000.0,1445272000.0,152067000.0,488399000.0,400975000.0,400975000.0,7090790000.0,,6209536000.0,400975000.0,5808561000.0,6209536000.0,403831000.0,104024000.0,5788900000.0,18901000.0,4642402000.0,1036000.0,101672000.0,ROP,2332400000,3789900000.0,1457500000,1457515000.0,1054600000,1277800000.0,195400000.0,1676401000,,-111559000.0,41000.0,111600000.0,-3771000.0,-2352000.0,37300000.0,203154000.0,940600000,282000000,112430000.0,658645000.0,546700000.0,1052200000,1255354000.0,658600000,6.57,LIFE SCIENCES,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL"
2015-12-31,10168365000.0,1618047000.0,778500000.0,778511000.0,189868000.0,610313000.0,8520786000.0,105510000.0,295576000.0,8353722000.0,2528996000.0,5824726000.0,2000000.0,2000000.0,11000.0,39355000.0,59554000.0,4869418000.0,720128000.0,139737000.0,267030000.0,6805000.0,6805000.0,4149290000.0,,3271222000.0,6805000.0,3264417000.0,3271222000.0,306556000.0,74017000.0,5298900000.0,19094000.0,4110530000.0,1028000.0,100870000.0,ROP,2164646000,3582395000.0,1417749000,1417749000.0,1027918000,1136728000.0,164200000.0,1537864000,,-84225000.0,84925000.0,84225000.0,-71560000.0,58652000.0,38185000.0,166076000.0,1002345000,306278000,84225000.0,696067000.0,555215000.0,1086570000,1252646000.0,696067000,6.68,LIFE SCIENCES,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL"
2014-12-31,8400185000.0,1512105000.0,610430000.0,610430000.0,193766000.0,607947000.0,6873333000.0,110876000.0,294726000.0,6689420000.0,1978729000.0,4710691000.0,,,,45763000.0,60288000.0,3644825000.0,627947000.0,,190953000.0,11092000.0,12749000.0,3029627000.0,,2201374000.0,11092000.0,2190282000.0,2214123000.0,282055000.0,90770000.0,4755360000.0,19273000.0,3520201000.0,1021000.0,100126000.0,ROP,2101899000,3549494000.0,1447595000,1447595000.0,999473000,1102426000.0,147900000.0,1406720000,,-78637000.0,,78637000.0,200000.0,620000.0,40890000.0,156394000.0,921456000,275423000,78637000.0,646033000.0,531023000.0,1000093000,1156487000.0,646033000,6.42,LIFE SCIENCES,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL"
2013-12-31,8169120000.0,1373337000.0,459720000.0,459720000.0,204923000.0,606020000.0,6782871000.0,117310000.0,277031000.0,6589134000.0,2039136000.0,4549998000.0,,,,38210000.0,76427000.0,3971931000.0,643091000.0,,209332000.0,11016000.0,11016000.0,3328840000.0,,2464852000.0,11016000.0,2453836000.0,2464852000.0,272430000.0,91199000.0,4213050000.0,19475000.0,2959196000.0,1013000.0,99312000.0,ROP,1882928000,3238128000.0,1355200000,1355200000.0,842361000,1040567000.0,145700000.0,1469458000,,-88039000.0,,88039000.0,-3900000.0,-192000.0,37756000.0,155352000.0,754130000,215837000,88039000.0,538293000.0,522839000.0,842169000,997521000.0,538293000,5.65,LIFE SCIENCES,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL"
2012-12-31,7071104000.0,1245542000.0,370590000.0,370590000.0,190867000.0,598601000.0,5746918000.0,110397000.0,259524000.0,5567724000.0,1698867000.0,3868857000.0,,,,43492000.0,68797000.0,3383378000.0,1086210000.0,,185912000.0,519015000.0,513928000.0,2297168000.0,,2022122000.0,519015000.0,1503107000.0,2022122000.0,216293000.0,86783000.0,3687726000.0,19676000.0,2489858000.0,1006000.0,98604000.0,ROP,1671717000,2993489000.0,1321772000,1321772000.0,757587000,914130000.0,125900000.0,1293058000,,-67525000.0,,67525000.0,-1043000.0,-3381000.0,37888000.0,119259000.0,686681000,203321000,68568000.0,483360000.0,508097000.0,754206000,873465000.0,483360000,4.96,LIFE SCIENCES,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL"
2011-12-31,5319417000.0,1115473000.0,338101000.0,338101000.0,204758000.0,502963000.0,4203944000.0,108775000.0,229540000.0,3960568000.0,1094142000.0,2866426000.0,,,,31647000.0,71595000.0,2124321000.0,554196000.0,,94761000.0,69906000.0,69906000.0,1570125000.0,,1085016000.0,69906000.0,1015110000.0,1085016000.0,247586000.0,72412000.0,3195096000.0,19894000.0,2063110000.0,987000.0,96678000.0,ROP,1515564000,2797089000.0,1281525000,1281525000.0,660539000,855025000.0,121700000.0,1207498000,,-63648000.0,,63648000.0,0.0,8096000.0,36780000.0,105725000.0,604987000,177740000,63648000.0,427247000.0,417069000.0,668635000,774360000.0,427247000,4.34,LIFE SCIENCES,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL"
2010-12-31,5069524000.0,998091000.0,270394000.0,270394000.0,178559000.0,478957000.0,4071433000.0,103487000.0,208724000.0,3832293000.0,1104513000.0,2727780000.0,,,,37287000.0,77803000.0,2318617000.0,539645000.0,,93498000.0,93342000.0,93342000.0,1778972000.0,,1341045000.0,93342000.0,1247703000.0,1341045000.0,308525000.0,66268000.0,2750907000.0,20177000.0,1680849000.0,971000.0,95088000.0,ROP,1275126000,2386112000.0,1110986000,1110986000.0,514294000,760832000.0,102400000.0,1072720000,,-66533000.0,,66533000.0,0.0,633000.0,36728000.0,88655000.0,448394000,125814000,66533000.0,322580000.0,302613000.0,514927000,603582000.0,322580000,3.36,LIFE SCIENCES,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL"
2009-12-31,4327736000.0,870745000.0,167708000.0,167708000.0,178795000.0,438811000.0,3456991000.0,109493000.0,196255000.0,3257332000.0,868900000.0,2388432000.0,,,,58125000.0,57043000.0,1906246000.0,478011000.0,,78077000.0,112796000.0,112796000.0,1428235000.0,,1040962000.0,112796000.0,1040962000.0,1153758000.0,255112000.0,58974000.0,2421490000.0,21320000.0,1395586000.0,958000.0,93618000.0,ROP,1043138000,2049668000.0,1006530000,1006530000.0,395396000,647742000.0,83400000.0,778547000,,-58544000.0,,58544000.0,-403000.0,2916000.0,34163000.0,71858000.0,339768000,100287000,58947000.0,239481000.0,234224000.0,398312000,470170000.0,239481000,2.7,LIFE SCIENCES,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL"
2024-12-31,38363000000.0,17211000000.0,3364000000.0,1281000000.0,4954000000.0,7122000000.0,22900000000.0,5127000000.0,6056000000.0,10029000000.0,3951000000.0,6078000000.0,1091000000.0,1080000000.0,1281000000.0,1771000000.0,2982000000.0,21468000000.0,12991000000.0,4542000000.0,5672000000.0,53000000.0,53000000.0,8842000000.0,,6197000000.0,53000000.0,,6023000000.0,2724000000.0,1276000000.0,16895000000.0,,-5840000000.0,,990000000.0,BKR,24533000000,27631000000.0,3098000000,73000000.0,3081000000,2458000000.0,643000000.0,3745000000,,-198000000.0,,198000000.0,27829000000.0,382000000.0,870000000.0,266000000.0,3236000000,257000000,,3008000000.0,2614000000.0,3081000000,3347000000.0,2979000000,2.37,TECHNOLOGY,OIL & GAS FIELD MACHINERY & EQUIPMENT
2023-12-31,36945000000.0,16301000000.0,2646000000.0,975000000.0,5094000000.0,7075000000.0,22367000000.0,4893000000.0,5678000000.0,10230000000.0,4093000000.0,6137000000.0,1013000000.0,979000000.0,975000000.0,1486000000.0,3043000000.0,21577000000.0,12991000000.0,4471000000.0,5542000000.0,148000000.0,148000000.0,9037000000.0,,6093000000.0,148000000.0,,6020000000.0,2830000000.0,1409000000.0,15368000000.0,,-8819000000.0,,2000000000.0,BKR,22104000000,25330000000.0,3226000000,35000000.0,2317000000,2611000000.0,651000000.0,3888000000,,-216000000.0,,216000000.0,25546000000.0,554000000.0,830000000.0,257000000.0,2628000000,685000000,,1970000000.0,2118000000.0,2317000000,2574000000.0,1943000000,1.6,TECHNOLOGY,OIL & GAS FIELD MACHINERY & EQUIPMENT
2022-12-31,34181000000.0,14592000000.0,1883000000.0,748000000.0,4587000000.0,5958000000.0,20316000000.0,4538000000.0,5121000000.0,10110000000.0,4180000000.0,5930000000.0,18000000.0,919000000.0,748000000.0,1559000000.0,2781000000.0,19787000000.0,11075000000.0,4298000000.0,3822000000.0,677000000.0,677000000.0,9202000000.0,,6733000000.0,677000000.0,,6658000000.0,2278000000.0,1412000000.0,14394000000.0,,-10761000000.0,1006000000.0,2017000000.0,BKR,17008000000,20453000000.0,3445000000,31000000.0,1185000000,2510000000.0,556000000.0,23001000000,,-252000000.0,,252000000.0,20705000000.0,-911000000.0,839000000.0,222000000.0,-1000000,600000000,,-578000000.0,-879000000.0,1185000000,1407000000.0,-601000000,0.9,TECHNOLOGY,OIL & GAS FIELD MACHINERY & EQUIPMENT
2021-12-31,35308000000.0,15065000000.0,3252000000.0,1033000000.0,3979000000.0,5651000000.0,21037000000.0,4877000000.0,5003000000.0,10090000000.0,4131000000.0,5959000000.0,29000000.0,,1033000000.0,1582000000.0,2943000000.0,20478000000.0,9128000000.0,3745000000.0,3232000000.0,40000000.0,40000000.0,10058000000.0,,6790000000.0,40000000.0,,6727000000.0,2111000000.0,1510000000.0,14830000000.0,,-10160000000.0,16746000000.0,2059000000.0,BKR,17335000000,20203000000.0,2868000000,16487000000.0,1310000000,2470000000.0,492000000.0,21734000000,,-299000000.0,,299000000.0,20502000000.0,-583000000.0,852000000.0,253000000.0,539000000,758000000,,-330000000.0,-354000000.0,1310000000,1563000000.0,-219000000,0.63,TECHNOLOGY,OIL & GAS FIELD MACHINERY & EQUIPMENT
2020-12-31,38007000000.0,16455000000.0,3445000000.0,1502000000.0,4421000000.0,5622000000.0,22311000000.0,5358000000.0,5115000000.0,10374000000.0,4397000000.0,5977000000.0,1620000000.0,,1502000000.0,2280000000.0,2866000000.0,25114000000.0,10227000000.0,3532000000.0,3454000000.0,889000000.0,889000000.0,10129000000.0,,7726000000.0,889000000.0,,7633000000.0,2352000000.0,1391000000.0,12893000000.0,,-9942000000.0,18242000000.0,1035000000.0,BKR,130000000,20088000000.0,19958000000,246000000.0,-15978000000,2404000000.0,595000000.0,39506000000,,-264000000.0,264000000.0,264000000.0,20352000000.0,1040000000.0,1009000000.0,308000000.0,-9381000000,559000000,,-15761000000.0,-9897000000.0,-15978000000,-15670000000.0,-9940000000,0.03,TECHNOLOGY,OIL & GAS FIELD MACHINERY & EQUIPMENT
2019-12-31,53369000000.0,15222000000.0,2147000000.0,24000000.0,4608000000.0,6416000000.0,38096000000.0,6240000000.0,4384000000.0,26071000000.0,5381000000.0,20690000000.0,82000000.0,,24000000.0,949000000.0,3001000000.0,31440000000.0,10014000000.0,4268000000.0,2870000000.0,321000000.0,120000000.0,8856000000.0,,6502000000.0,201000000.0,,6622000000.0,2555000000.0,1425000000.0,21929000000.0,,0.0,34499000000.0,1027000000.0,BKR,4432000000,23463000000.0,3539000000,19406000000.0,1074000000,2832000000.0,687000000.0,4412000000,,-237000000.0,235000000.0,237000000.0,23700000000.0,-84000000.0,1053000000.0,365000000.0,610000000,482000000,,271000000.0,121000000.0,1074000000,1439000000.0,128000000,0.83,TECHNOLOGY,OIL & GAS FIELD MACHINERY & EQUIPMENT
2018-12-31,52439000000.0,14971000000.0,2515000000.0,39000000.0,4620000000.0,5969000000.0,36375000000.0,6228000000.0,3625000000.0,26436000000.0,5719000000.0,20717000000.0,113000000.0,,39000000.0,659000000.0,1838000000.0,34974000000.0,9020000000.0,4025000000.0,1765000000.0,942000000.0,942000000.0,8263000000.0,103000000.0,7231000000.0,942000000.0,,7227000000.0,2288000000.0,960000000.0,17465000000.0,,25000000.0,35013000000.0,1035000000.0,BKR,3986000000,22825000000.0,3692000000,105000000.0,701000000,2699000000.0,700000000.0,4163000000,,-223000000.0,362000000.0,223000000.0,23048000000.0,202000000.0,1031000000.0,455000000.0,453000000,258000000,,283000000.0,-35000000.0,701000000,1156000000.0,195000000,0.67,TECHNOLOGY,OIL & GAS FIELD MACHINERY & EQUIPMENT
2017-12-31,56500000000.0,18424000000.0,7030000000.0,7023000000.0,4507000000.0,6015000000.0,37731000000.0,6959000000.0,2817000000.0,26285000000.0,6358000000.0,19927000000.0,543000000.0,,,872000000.0,2073000000.0,42223000000.0,9227000000.0,3377000000.0,319000000.0,2037000000.0,1398000000.0,9268000000.0,87000000.0,6951000000.0,639000000.0,,8349000000.0,2038000000.0,889000000.0,14277000000.0,,-103000000.0,,1129000000.0,BKR,3036000000,17128000000.0,17537000000,14203000000.0,-284000000,2535000000.0,501000000.0,3835000000,,-131000000.0,142000000.0,131000000.0,17179000000.0,80000000.0,716000000.0,387000000.0,-58000000,45000000,,-242000000.0,-57000000.0,-284000000,103000000.0,-103000000,-0.15,TECHNOLOGY,OIL & GAS FIELD MACHINERY & EQUIPMENT
